user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score
114987449@N03,12055054765_022b5aaeda_o.jpg,645,"(4, 6)",f,2070,1034,382,382,180,0,147
114987449@N03,12055467513_5c5371cb9f_o.jpg,647,"(8, 12)",f,1270,1357,848,848,175,30,45
114987449@N03,12055467513_5c5371cb9f_o.jpg,645,"(4, 6)",f,2047,1134,740,740,180,0,58
114987449@N03,12057395446_c09c2643d7_o.jpg,645,"(4, 6)",f,1665,1624,306,306,185,0,105
114987449@N03,12055242235_5d14514332_o.jpg,647,"(8, 12)",f,1294,911,382,383,200,15,130
114987449@N03,12055135426_bae145d8e3_o.jpg,646,"(38, 42)",m,435,844,612,612,-110,0,69
114987449@N03,12058540916_c63b507ae1_o.jpg,645,"(4, 6)",f,1780,1866,261,261,-100,0,136
114987449@N03,12057606513_a24c6c8303_o.jpg,645,"(4, 6)",f,173,981,1205,1205,-85,30,22
114987449@N03,12054391744_daafdb5b5f_o.jpg,646,"(38, 42)",m,1421,948,242,242,-100,15,75
114987449@N03,12054964545_599ff5cf9c_o.jpg,645,"(4, 6)",f,2118,988,612,612,155,0,78
114987449@N03,12054964545_599ff5cf9c_o.jpg,647,"(8, 12)",f,1955,1141,516,516,160,30,81
114987449@N03,12055665813_aba18bbaf0_o.jpg,648,35,f,502,1177,484,485,175,30,83
114987449@N03,12055036095_9ba0bbcf52_o.jpg,647,"(8, 12)",f,1445,717,395,395,170,30,9
114987449@N03,12055036095_9ba0bbcf52_o.jpg,645,"(4, 6)",f,1716,712,363,363,190,30,92
114987449@N03,12055560843_11ab66964a_o.jpg,647,"(8, 12)",f,655,847,414,415,190,30,25
114987449@N03,12055560843_11ab66964a_o.jpg,645,"(4, 6)",f,1389,992,306,306,185,0,152
114987449@N03,12057602494_c42dd23899_o.jpg,647,"(8, 12)",f,1302,1408,299,300,-80,-30,62
114987449@N03,12057602494_c42dd23899_o.jpg,643,"(8, 12)",f,1434,1023,280,280,-100,0,124
114987449@N03,12057602494_c42dd23899_o.jpg,645,"(4, 6)",f,761,844,268,268,-85,0,116
114987449@N03,12055044035_4196ce4660_o.jpg,647,"(8, 12)",f,379,420,1689,1690,170,30,82
114987449@N03,12055044035_4196ce4660_o.jpg,645,"(4, 6)",f,1455,216,1625,1626,175,0,119
114987449@N03,12055187376_860c163352_o.jpg,648,35,f,1075,619,306,306,15,0,143
114987449@N03,12054723924_aefbb729bb_o.jpg,646,"(38, 42)",m,2239,1456,318,319,185,0,64
114987449@N03,12055129635_c93b867940_o.jpg,646,"(38, 42)",m,1402,1287,363,364,170,0,37
114987449@N03,12055129635_c93b867940_o.jpg,645,"(4, 6)",f,1534,734,300,300,180,30,71
114987449@N03,12055129635_c93b867940_o.jpg,643,"(8, 12)",f,1228,1448,287,287,175,15,36
114987449@N03,12052862413_3875a311d9_o.jpg,648,35,f,852,726,714,714,10,0,120
114987449@N03,12059233353_f0befc6db4_o.jpg,647,"(8, 12)",f,900,658,1116,1115,-110,30,9
114987449@N03,12055663206_e8f4de183c_o.jpg,647,"(8, 12)",f,2691,1115,332,332,5,0,128
114987449@N03,12055663206_e8f4de183c_o.jpg,649,"(8, 12)",m,2229,1278,300,299,0,0,129
114987449@N03,12056645185_384c7a6a39_o.jpg,645,"(4, 6)",f,435,658,1319,1319,-95,0,64
114987449@N03,12052852143_09752a86cc_o.jpg,651,"(60, 100)",,1173,1190,548,548,175,0,116
114987449@N03,12052852143_09752a86cc_o.jpg,648,35,f,2605,1239,523,523,165,0,115
114987449@N03,12052852143_09752a86cc_o.jpg,650,"(60, 100)",f,1926,1115,498,497,170,0,168
114987449@N03,12058756493_be6341b5b2_o.jpg,645,"(4, 6)",f,1373,409,364,363,5,0,24
114987449@N03,12056131386_40d9134340_o.jpg,645,"(4, 6)",f,1396,1018,306,306,180,0,170
114987449@N03,12057026014_23cf5773d3_o.jpg,645,"(4, 6)",f,616,852,746,746,-110,30,36
114987449@N03,12057376996_c40b96e362_o.jpg,645,"(4, 6)",f,197,1083,306,306,175,30,41
114987449@N03,12054402523_217f6734a5_o.jpg,648,35,f,1208,677,898,899,-75,15,36
114987449@N03,12056500495_029806a619_o.jpg,645,"(4, 6)",f,1289,698,280,280,-95,0,59
114987449@N03,12055080625_6b070d9431_o.jpg,642,"(60, 100)",m,930,1259,561,561,200,45,34
114987449@N03,12055080625_6b070d9431_o.jpg,643,"(8, 12)",f,1812,1112,490,491,165,0,82
114987449@N03,12055080625_6b070d9431_o.jpg,647,"(8, 12)",f,1396,1077,408,408,190,0,104
114987449@N03,12055080625_6b070d9431_o.jpg,645,"(4, 6)",f,2207,946,370,370,170,0,32
114987449@N03,12058745066_819363225c_o.jpg,646,"(38, 42)",m,675,519,325,325,5,30,7
114987449@N03,12054297915_b1f325ec9f_o.jpg,642,"(60, 100)",m,1265,713,287,287,-75,30,38
114987449@N03,12052533105_6782da483d_o.jpg,648,35,f,1224,981,650,651,-70,0,99
114987449@N03,12055463294_a8f11f1b75_o.jpg,642,"(60, 100)",m,1007,1343,523,523,195,30,67
114987449@N03,12055463294_a8f11f1b75_o.jpg,647,"(8, 12)",f,1553,884,428,427,190,0,106
114987449@N03,12055463294_a8f11f1b75_o.jpg,643,"(8, 12)",f,1824,1404,402,401,180,0,111
114987449@N03,12055463294_a8f11f1b75_o.jpg,645,"(4, 6)",f,2137,1032,331,332,175,0,83
114987449@N03,12054707034_823af48dba_o.jpg,646,"(38, 42)",m,1351,1386,389,389,-90,0,24
114987449@N03,12057723924_54fa55fbc5_o.jpg,645,"(4, 6)",f,559,1109,593,593,-85,0,67
114987449@N03,12055106555_810429576a_o.jpg,646,"(38, 42)",m,1051,1179,345,344,170,0,102
114987449@N03,12055106555_810429576a_o.jpg,647,"(8, 12)",f,648,655,319,318,185,30,90
114987449@N03,12055106555_810429576a_o.jpg,645,"(4, 6)",f,1043,632,300,300,185,0,134
114987449@N03,12055106555_810429576a_o.jpg,643,"(8, 12)",f,792,1297,299,299,180,0,107
114987449@N03,12054854126_260f2f2355_o.jpg,646,"(38, 42)",m,1372,927,446,446,-100,0,36
114987449@N03,12052938544_5ef80d61cc_o.jpg,646,"(38, 42)",m,634,906,408,408,-105,15,117
114987449@N03,12055708106_8df2e799e7_o.jpg,647,"(8, 12)",f,1915,1005,242,242,-5,0,76
114987449@N03,12057426383_eb3e7776b0_o.jpg,647,"(8, 12)",f,422,525,1358,1358,-90,0,120
114987449@N03,12059516045_8ae068eae1_o.jpg,645,"(4, 6)",f,911,46,982,981,-75,15,103
114987449@N03,12057004356_eb89cebe44_o.jpg,645,"(4, 6)",f,318,0,1849,1705,-95,0,80
114987449@N03,12058307946_b4b5983142_o.jpg,645,"(4, 6)",f,575,669,529,529,-95,0,125
114987449@N03,12055495443_ff7f3b4db7_o.jpg,642,"(60, 100)",m,629,1206,523,523,200,45,31
114987449@N03,12055549053_ba08bda886_o.jpg,647,"(8, 12)",f,717,917,389,389,195,0,68
114987449@N03,12056017596_b6fcace866_o.jpg,647,"(8, 12)",f,1477,927,1135,1135,185,30,16
114987449@N03,12056017596_b6fcace866_o.jpg,645,"(4, 6)",f,2167,1078,893,893,160,30,61
114987449@N03,12059304576_927d73d0b5_o.jpg,645,"(4, 6)",f,1241,806,319,319,0,30,12
114987449@N03,12055069956_7789e767d3_o.jpg,646,"(38, 42)",m,1604,1145,421,421,-75,15,76
114987449@N03,12054132485_5d051ef856_o.jpg,648,35,f,1024,619,498,498,-75,0,99
114987449@N03,12055615274_90404fd561_o.jpg,647,"(8, 12)",f,1351,777,325,325,185,0,107
114987449@N03,12055615274_90404fd561_o.jpg,645,"(4, 6)",f,1690,768,319,318,185,0,106
114987449@N03,12055615274_90404fd561_o.jpg,643,"(8, 12)",f,1702,1117,306,306,175,0,88
114987449@N03,12055319393_c5a7690fc9_o.jpg,642,"(60, 100)",m,887,1072,485,485,190,45,36
114987449@N03,12055319393_c5a7690fc9_o.jpg,646,"(38, 42)",m,2274,1314,433,434,160,-15,38
114987449@N03,12055319393_c5a7690fc9_o.jpg,647,"(8, 12)",f,1775,642,408,408,185,0,79
114987449@N03,12055319393_c5a7690fc9_o.jpg,643,"(8, 12)",f,2032,1445,376,376,175,30,51
114987449@N03,12058556946_c003deb75c_o.jpg,645,"(4, 6)",f,1539,1144,261,261,-90,0,125
10543088@N02,10044903153_116cb5e02b_o.jpg,652,"(60, 100)",m,1230,733,1243,1243,-20,0,75
10543088@N02,10044790344_c898eb2c23_o.jpg,653,"(25, 32)",m,959,655,402,401,-10,0,155
10543088@N02,10044790344_c898eb2c23_o.jpg,654,"(38, 43)",f,258,288,242,242,5,0,56
10543088@N02,10044812075_ba259a9560_o.jpg,655,"(25, 32)",f,1410,1345,618,618,-10,0,63
10543088@N02,10044812075_ba259a9560_o.jpg,656,"(25, 32)",f,1770,1045,548,548,-20,0,110
10543088@N02,10044812075_ba259a9560_o.jpg,657,"(25, 32)",f,903,1039,542,542,-10,0,84
10543088@N02,10044812075_ba259a9560_o.jpg,658,"(25, 32)",m,2381,513,420,420,5,0,99
10543088@N02,10044812075_ba259a9560_o.jpg,659,"(38, 43)",m,1816,637,306,306,0,0,31
10543088@N02,10044910813_1223fc88c7_o.jpg,660,"(25, 32)",m,1005,1375,242,242,0,0,48
10543088@N02,10044779714_d78d1d4ee3_o.jpg,661,"(48, 53)",m,1235,1367,535,535,5,0,49
10543088@N02,10044853936_dc4ba0617a_o.jpg,661,"(48, 53)",m,1273,382,841,842,5,-15,26
10543088@N02,10044853936_dc4ba0617a_o.jpg,662,"(15, 20)",f,1802,760,765,765,0,30,140
10543088@N02,10044813765_68979fd706_o.jpg,663,"(25, 32)",m,463,1005,536,536,5,-15,155
10543088@N02,10044813765_68979fd706_o.jpg,664,"(38, 43)",m,1259,988,516,516,0,0,91
10543088@N02,10044813765_68979fd706_o.jpg,665,"(25, 32)",f,1853,1150,434,434,-10,0,60
10543088@N02,10044906543_ba2cb75d6d_o.jpg,666,"(38, 43)",m,855,653,415,414,15,0,46
10543088@N02,10044819035_98d5843798_o.jpg,667,"(48, 53)",m,1035,819,300,299,-10,-15,73
10543088@N02,10044819035_98d5843798_o.jpg,668,"(60, 100)",m,1483,890,294,294,5,0,84
10543088@N02,10044819035_98d5843798_o.jpg,669,"(48, 53)",m,1810,800,287,286,-15,30,94
10543088@N02,10044818735_62937b7b1f_o.jpg,669,"(48, 53)",m,1636,817,294,293,0,45,15
10543088@N02,10044818735_62937b7b1f_o.jpg,668,"(60, 100)",m,1265,935,287,287,-5,-15,45
10543088@N02,10044818735_62937b7b1f_o.jpg,667,"(48, 53)",m,874,900,275,274,-5,-45,48
10543088@N02,10044818735_62937b7b1f_o.jpg,670,"(48, 53)",f,0,986,181,242,-10,0,31
10543088@N02,10044816725_a35a1f0a0d_o.jpg,671,"(48, 53)",m,1582,715,281,281,0,0,98
10543088@N02,10044829166_43b38be8d9_o.jpg,672,"(38, 43)",f,517,1012,364,363,20,15,26
10543088@N02,10044829166_43b38be8d9_o.jpg,673,"(25, 32)",f,2455,1018,287,287,-5,30,79
10543088@N02,10044933073_5e8fe7188b_o.jpg,674,"(25, 32)",f,2052,580,306,306,0,0,19
10543088@N02,10044805985_8928459576_o.jpg,675,"(25, 32)",f,2318,718,326,325,0,30,30
10543088@N02,10044805985_8928459576_o.jpg,676,"(38, 43)",m,1160,540,299,299,-5,0,106
10543088@N02,10044782994_0d49ea63ae_o.jpg,677,"(38, 43)",m,347,1282,523,523,-5,0,78
10543088@N02,10044782994_0d49ea63ae_o.jpg,666,"(38, 43)",m,156,760,497,497,5,0,65
10543088@N02,10044782994_0d49ea63ae_o.jpg,662,"(15, 20)",f,2486,941,408,408,10,30,87
10543088@N02,10044782994_0d49ea63ae_o.jpg,661,"(48, 53)",m,809,800,383,382,-10,0,16
10543088@N02,10044782994_0d49ea63ae_o.jpg,678,"(48, 53)",m,2282,736,306,306,-15,30,89
10543088@N02,10044782994_0d49ea63ae_o.jpg,679,"(60, 100)",m,1995,745,280,281,-5,0,55
10543088@N02,10044782994_0d49ea63ae_o.jpg,680,"(25, 32)",f,1015,884,261,261,-5,0,50
10543088@N02,10044782994_0d49ea63ae_o.jpg,681,"(38, 43)",m,1184,661,261,261,-5,0,56
10543088@N02,10044782994_0d49ea63ae_o.jpg,682,"(60, 100)",m,1789,691,249,249,-10,30,103
10543088@N02,10044782994_0d49ea63ae_o.jpg,683,"(25, 32)",m,1507,702,242,243,-10,0,94
10543088@N02,10044778384_d712811c78_o.jpg,661,"(48, 53)",m,0,0,979,960,-5,15,101
10543088@N02,10044782294_1cf6f8871e_o.jpg,677,"(38, 43)",m,175,1247,586,587,-15,0,64
10543088@N02,10044782294_1cf6f8871e_o.jpg,666,"(38, 43)",m,223,796,465,466,10,0,49
10543088@N02,10044782294_1cf6f8871e_o.jpg,662,"(15, 20)",f,2430,951,395,395,0,30,74
10543088@N02,10044782294_1cf6f8871e_o.jpg,661,"(48, 53)",m,774,787,383,382,-10,-15,14
10543088@N02,10044782294_1cf6f8871e_o.jpg,684,"(48, 53)",m,2344,833,306,306,-10,0,109
10543088@N02,10044782294_1cf6f8871e_o.jpg,679,"(60, 100)",m,1969,745,275,274,-5,0,70
10543088@N02,10044782294_1cf6f8871e_o.jpg,681,"(38, 43)",m,1179,640,268,268,0,0,48
10543088@N02,10044782294_1cf6f8871e_o.jpg,680,"(25, 32)",f,992,859,262,261,-5,0,55
10543088@N02,10044782294_1cf6f8871e_o.jpg,683,"(25, 32)",m,1507,667,262,262,0,0,91
10543088@N02,10044782294_1cf6f8871e_o.jpg,678,"(48, 53)",m,2275,753,243,243,-5,15,64
10543088@N02,10044782294_1cf6f8871e_o.jpg,682,"(60, 100)",m,1761,694,242,243,-10,30,87
10543088@N02,10044840476_a9ec1d7757_o.jpg,652,"(60, 100)",m,1404,583,1090,1090,-25,0,42
10543088@N02,10044809495_f09339ce8b_o.jpg,685,"(25, 32)",f,2546,929,447,446,0,0,92
10543088@N02,10044809495_f09339ce8b_o.jpg,681,"(38, 43)",m,390,914,414,415,5,0,41
10543088@N02,10044809495_f09339ce8b_o.jpg,686,"(25, 32)",m,903,777,408,408,0,0,70
10543088@N02,10044809495_f09339ce8b_o.jpg,687,"(25, 32)",m,1373,886,383,382,0,30,95
10543088@N02,10044848506_9daf4bb287_o.jpg,684,"(48, 53)",m,2138,607,727,726,5,45,26
10543088@N02,10044848506_9daf4bb287_o.jpg,678,"(48, 53)",m,1370,460,631,631,-15,0,141
10543088@N02,10044848506_9daf4bb287_o.jpg,679,"(60, 100)",m,647,522,529,529,-10,0,84
10543088@N02,10044848506_9daf4bb287_o.jpg,682,"(60, 100)",m,0,653,468,523,-20,0,53
10543088@N02,10044913893_9141bfa016_o.jpg,671,"(48, 53)",m,2465,616,300,300,0,0,85
10543088@N02,10044817545_185e17f3db_o.jpg,666,"(38, 43)",m,1032,535,1371,1371,-5,0,54
10543088@N02,10044817545_185e17f3db_o.jpg,688,"(25, 32)",f,2240,903,338,338,0,45,57
10543088@N02,10044857706_800298a8c5_o.jpg,689,"(38, 43)",m,2105,819,306,306,5,-15,27
10543088@N02,10044814085_65a2878136_o.jpg,663,"(25, 32)",m,347,698,631,631,0,-30,103
10543088@N02,10044814085_65a2878136_o.jpg,664,"(38, 43)",m,1145,683,523,523,-5,0,144
10543088@N02,10044814085_65a2878136_o.jpg,665,"(25, 32)",f,1823,873,446,446,-15,15,82
10543088@N02,10044806685_875962f9eb_o.jpg,690,"(38, 43)",m,1318,350,860,861,0,0,63
10543088@N02,10044775564_067e3491b9_o.jpg,691,"(25, 32)",f,0,503,2087,2098,5,0,65
10543088@N02,10044904503_42f3a0d4d1_o.jpg,661,"(48, 53)",m,956,227,829,829,-10,30,44
10543088@N02,10044858126_5ee40a6aab_o.jpg,677,"(38, 43)",m,588,339,981,982,10,0,83
10543088@N02,10044858126_5ee40a6aab_o.jpg,692,"(48, 53)",m,1732,573,829,829,-5,0,139
10543088@N02,10044932073_5f04862a32_o.jpg,677,"(38, 43)",m,561,363,1007,1007,5,0,77
10543088@N02,10044932073_5f04862a32_o.jpg,692,"(48, 53)",m,1509,607,835,835,5,45,57
10543088@N02,10044843856_84fb57e7f3_o.jpg,693,"(25, 32)",m,1200,419,1173,1173,-5,0,138
10543088@N02,10044843856_84fb57e7f3_o.jpg,694,"(48, 53)",m,522,524,1110,1109,-10,0,62
10543088@N02,10044826155_9e3bec7ca2_o.jpg,680,"(25, 32)",f,2196,353,854,855,0,-45,16
10543088@N02,10044788254_2091a56ec3_o.jpg,681,"(38, 43)",m,728,210,1281,1281,-10,0,93
10543088@N02,10044788254_2091a56ec3_o.jpg,693,"(25, 32)",m,0,175,984,1211,-15,0,87
10543088@N02,10044788254_2091a56ec3_o.jpg,662,"(15, 20)",f,1945,844,1161,1160,5,30,96
10543088@N02,10044913243_2d062a4647_o.jpg,665,"(25, 32)",f,2397,1177,242,243,0,45,5
10543088@N02,10044836856_9840c57baa_o.jpg,695,"(38, 43)",m,170,1609,261,262,5,-15,40
10543088@N02,10044836856_9840c57baa_o.jpg,664,"(38, 43)",m,1016,1598,243,242,-5,-30,23
10543088@N02,10044930483_4a95a926c2_o.jpg,693,"(25, 32)",m,250,639,854,854,20,0,62
10543088@N02,10044930483_4a95a926c2_o.jpg,653,"(25, 32)",m,1082,935,605,606,15,0,135
10543088@N02,10044916713_9f5eb490bc_o.jpg,661,"(48, 53)",m,382,75,168,169,-10,0,67
10543088@N02,10044916713_9f5eb490bc_o.jpg,666,"(38, 43)",m,71,85,148,148,10,0,105
10543088@N02,10044916713_9f5eb490bc_o.jpg,696,"(38, 43)",m,192,112,120,120,5,0,109
10543088@N02,10044916713_9f5eb490bc_o.jpg,681,"(38, 43)",m,290,123,116,116,0,0,61
10543088@N02,10044922623_986518db90_o.jpg,677,"(38, 43)",m,446,1310,516,516,5,0,56
10543088@N02,10044922623_986518db90_o.jpg,666,"(38, 43)",m,296,886,472,471,5,-15,6
10543088@N02,10044922623_986518db90_o.jpg,662,"(15, 20)",f,2475,1031,465,465,5,30,57
10543088@N02,10044922623_986518db90_o.jpg,678,"(48, 53)",m,2295,833,331,332,-10,0,67
10543088@N02,10044922623_986518db90_o.jpg,681,"(38, 43)",m,1220,733,281,280,-5,0,7
10543088@N02,10044922623_986518db90_o.jpg,683,"(25, 32)",m,1563,760,255,255,10,0,25
10543088@N02,10044852116_0d72872c9a_o.jpg,693,"(25, 32)",m,578,693,606,605,10,0,67
10543088@N02,10044816105_1bd9423064_o.jpg,697,"(48, 53)",f,790,1109,835,835,-15,0,90
10543088@N02,10044816105_1bd9423064_o.jpg,698,"(25, 32)",f,431,1383,823,822,-10,0,84
10543088@N02,10044918033_3c0a0d2020_o.jpg,693,"(25, 32)",m,165,87,829,828,-5,0,122
10543088@N02,10044821425_426df091fd_o.jpg,693,"(25, 32)",m,1477,103,1237,1237,-5,0,101
10543088@N02,10044821425_426df091fd_o.jpg,662,"(15, 20)",f,1064,784,1033,1032,-10,0,81
8034587@N06,11299162995_7f35d4ca19_o.jpg,699,"(4, 6)",f,1007,648,758,759,-90,0,55
8034587@N06,11299390836_0e5e2ba387_o.jpg,700,"(0, 2)",u,239,384,2040,2040,-80,15,67
8034587@N06,11299000103_2e0c2494a9_o.jpg,700,"(0, 2)",u,293,320,1810,1810,-100,0,47
8034587@N06,11298947704_35b6d491e9_o.jpg,699,"(4, 6)",f,64,219,776,741,-90,0,80
8034587@N06,11298860213_3cfa9b4e65_o.jpg,699,"(4, 6)",f,494,843,663,663,-85,0,49
8034587@N06,11298885345_e710f03a1b_o.jpg,699,"(4, 6)",f,167,74,804,804,-85,0,189
8034587@N06,11299440883_599e709d5c_o.jpg,700,"(0, 2)",u,438,570,1288,1288,-105,30,56
8034587@N06,11298791744_1f237d4ba4_o.jpg,699,"(4, 6)",f,411,83,869,877,-95,0,81
8034587@N06,11299134505_15793585d9_o.jpg,700,"(0, 2)",u,31,688,848,848,-110,0,117
8034587@N06,11299523154_1fc4b1f467_o.jpg,700,"(0, 2)",u,953,847,981,982,-110,30,47
8034587@N06,11298723495_5d0d5e1396_o.jpg,700,"(0, 2)",u,153,522,1606,1607,-95,0,123
8034587@N06,11299332095_904396a871_o.jpg,700,"(0, 2)",u,897,929,790,790,-90,0,87
8034587@N06,11299537685_fb8b67eab6_o.jpg,699,"(4, 6)",f,1305,1206,484,484,-85,0,63
8034587@N06,11299166614_0619a4f778_o.jpg,700,"(0, 2)",u,363,914,816,816,-80,0,7
8034587@N06,11299945553_dbd8335d39_o.jpg,699,"(4, 6)",f,696,427,835,835,-90,0,13
8034587@N06,11298880945_55255c3565_o.jpg,700,"(0, 2)",u,576,0,1607,1595,-70,-45,13
8034587@N06,11299537284_8e249acaf8_o.jpg,700,"(0, 2)",u,1305,682,605,605,-75,30,82
8034587@N06,11299421653_7cc108f1bd_o.jpg,699,"(4, 6)",f,714,670,1000,1001,-100,0,176
8034587@N06,11299425293_70d7701e17_o.jpg,700,"(0, 2)",u,269,400,2078,2048,-95,0,142
8034587@N06,11298737866_8405922f0c_o.jpg,699,"(4, 6)",f,179,0,1101,939,-70,0,79
8034587@N06,11298886505_bd21dc974c_o.jpg,699,"(4, 6)",f,235,72,1004,888,-85,0,171
8034587@N06,11299430423_2120c21811_o.jpg,701,"(25, 32)",f,344,527,969,969,-70,0,102
8034587@N06,11299430423_2120c21811_o.jpg,699,"(4, 6)",f,1115,1153,752,753,-100,0,83
8034587@N06,11299430423_2120c21811_o.jpg,700,"(0, 2)",u,634,355,650,650,-85,30,125
8034587@N06,11299001893_abc7be3071_o.jpg,700,"(0, 2)",u,35,261,2027,2027,-75,0,28
8034587@N06,11299468363_7a7dc89d88_o.jpg,700,"(0, 2)",u,921,688,1281,1281,-95,0,26
8034587@N06,11299201963_9575f45d0f_o.jpg,699,"(4, 6)",f,473,710,631,631,-90,0,132
8034587@N06,11298927234_2a3295438a_o.jpg,700,"(0, 2)",u,619,782,1607,1607,-95,15,78
8034587@N06,11299563656_a26ee5ecb7_o.jpg,702,"(48, 53)",m,548,992,924,925,-85,0,80
8034587@N06,11299563656_a26ee5ecb7_o.jpg,700,"(0, 2)",u,785,1663,657,657,-85,0,68
8034587@N06,11299563656_a26ee5ecb7_o.jpg,703,"(48, 53)",f,972,119,650,650,-80,0,105
8034587@N06,11298811644_241cd05d2b_o.jpg,699,"(4, 6)",f,196,0,3068,2425,-85,-45,56
8034587@N06,11299251953_06f382730f_o.jpg,699,"(4, 6)",f,809,803,733,733,-105,0,82
8034587@N06,11298912916_dc4595e225_o.jpg,700,"(0, 2)",u,180,258,1568,1568,-80,0,83
8034587@N06,11299539245_f641959e31_o.jpg,703,"(48, 53)",f,710,957,1294,1294,-100,0,70
8034587@N06,11299539245_f641959e31_o.jpg,700,"(0, 2)",u,1233,492,771,771,-70,0,75
8034587@N06,11299136883_b0612fdc45_o.jpg,699,"(4, 6)",f,82,98,732,733,-70,0,122
8034587@N06,11299081925_f108bfc4c2_o.jpg,701,"(25, 32)",f,247,943,1020,1020,-85,0,44
8034587@N06,11299081925_f108bfc4c2_o.jpg,700,"(0, 2)",u,910,734,599,599,-95,30,129
8034587@N06,11299909483_96ea2fd26b_o.jpg,700,"(0, 2)",u,838,1072,1198,1199,-110,0,121
8034587@N06,11298742176_b3229972af_o.jpg,699,"(4, 6)",f,116,0,1164,960,-80,0,112
8034587@N06,11299062906_fca37340ff_o.jpg,700,"(0, 2)",u,505,693,1058,1058,-90,0,83
8034587@N06,11299059046_d2b36272c9_o.jpg,700,"(0, 2)",u,408,706,898,898,-110,0,68
8034587@N06,11299098836_72f0ec6ffe_o.jpg,701,"(25, 32)",f,1364,1458,491,491,190,0,89
8034587@N06,11299098836_72f0ec6ffe_o.jpg,699,"(4, 6)",f,1796,906,478,478,195,0,19
8034587@N06,11299117206_b68ed84a19_o.jpg,701,"(25, 32)",f,274,984,975,976,-85,-15,77
8034587@N06,11299117206_b68ed84a19_o.jpg,700,"(0, 2)",u,1032,771,517,516,-85,30,83
8034587@N06,11298952794_eabc6d5bf7_o.jpg,699,"(4, 6)",f,302,0,960,853,-100,0,104
8034587@N06,11298773324_53e0d167aa_o.jpg,699,"(4, 6)",f,356,117,924,843,-115,0,5
8034587@N06,11299199266_376244c332_o.jpg,700,"(0, 2)",u,1402,1102,427,428,-95,0,129
8034587@N06,11299199266_376244c332_o.jpg,699,"(4, 6)",f,624,1088,408,408,-95,0,71
8034587@N06,11299013985_8da33ec0ab_o.jpg,700,"(0, 2)",u,283,720,1862,1728,-95,0,131
8034587@N06,11299428453_d6123e636d_o.jpg,701,"(25, 32)",f,443,694,867,867,-70,-30,61
8034587@N06,11299428453_d6123e636d_o.jpg,700,"(0, 2)",u,683,463,657,657,-90,30,135
8034587@N06,11298813174_e54618622f_o.jpg,699,"(4, 6)",f,522,320,2385,2128,-90,0,72
8034587@N06,11299584356_e36004e2a5_o.jpg,699,"(4, 6)",f,664,675,1020,1020,-90,0,67
8034587@N06,11299205904_54161d65e2_o.jpg,699,"(4, 6)",f,629,1166,669,670,-95,0,110
8034587@N06,11299379696_bc33b029b1_o.jpg,699,"(4, 6)",f,1107,953,568,567,-85,0,58
8034587@N06,11299273703_421949ba79_o.jpg,699,"(4, 6)",f,1098,1085,541,542,-90,0,36
8034587@N06,11299273703_421949ba79_o.jpg,700,"(0, 2)",u,1440,1096,517,516,-115,0,81
8034587@N06,11299115493_5703957cb1_o.jpg,700,"(0, 2)",u,0,417,2052,2031,-90,0,112
8034587@N06,11299208924_a118a0695d_o.jpg,699,"(4, 6)",f,862,879,644,644,-90,0,86
8034587@N06,11299956253_bde5aa2282_o.jpg,699,"(4, 6)",f,1080,1037,242,242,-95,0,39
8034587@N06,11299462045_f2169c1bc6_o.jpg,700,"(0, 2)",u,855,693,1046,1045,-100,0,73
8034587@N06,11299525165_a00eaa7f9e_o.jpg,700,"(0, 2)",u,556,803,1281,1281,-85,30,87
8034587@N06,11299238473_7cbc9053f7_o.jpg,699,"(4, 6)",f,377,1260,1052,1052,-90,0,133
8034587@N06,11299423803_d28194f663_o.jpg,700,"(0, 2)",u,266,811,981,981,-100,0,106
8034587@N06,11298894255_21fa2091d4_o.jpg,699,"(4, 6)",f,151,29,1056,931,-75,0,162
8034587@N06,11299164404_9b29719dc6_o.jpg,699,"(4, 6)",f,420,1020,631,631,-105,30,142
8034587@N06,11299536535_7897e1af97_o.jpg,699,"(4, 6)",f,1319,1120,395,395,-85,30,110
8034587@N06,11299130245_75b500ebd8_o.jpg,700,"(0, 2)",u,653,862,835,835,-95,0,157
8034587@N06,11299497126_911c2d711f_o.jpg,700,"(0, 2)",u,894,631,1294,1294,-90,30,108
8034587@N06,11298964584_9ccf659eea_o.jpg,699,"(4, 6)",f,967,1056,408,408,-85,0,82
8034587@N06,11299354956_361519c3da_o.jpg,700,"(0, 2)",u,780,369,632,631,-90,0,115
8034587@N06,11298940014_bb3a4123d5_o.jpg,700,"(0, 2)",u,251,0,1741,1724,-70,-30,14
8034587@N06,11299445783_5b0c0f764f_o.jpg,699,"(4, 6)",f,1185,615,440,440,-90,15,29
8034587@N06,11299109116_8b086f884f_o.jpg,701,"(25, 32)",f,189,954,988,988,-85,0,54
8034587@N06,11299109116_8b086f884f_o.jpg,700,"(0, 2)",u,914,733,542,542,-95,0,124
8034587@N06,11298823743_35bcded0ca_o.jpg,699,"(4, 6)",f,305,211,607,609,-80,15,82
8034587@N06,11298922296_0d3e170a7d_o.jpg,699,"(4, 6)",f,182,0,1098,893,-70,-30,77
8034587@N06,11299121973_c00e729787_o.jpg,701,"(25, 32)",f,674,1078,1032,1033,-90,0,55
